序号,投资者账号,投资者,报单编号,本地报单编号,交易所,合约代码,合约名称,买卖,开平,报单价格,报单数量,报单状态,成交均价,成交数量,撤单数量,剩余数量,报单时间,撤单时间,成交时间,成交时间(日),手续费,平仓盈亏,平仓盈亏(逐笔),类型,时态,策略编号,备注,MEMO,策略名称,类别,下单用户,撤单用户,IP地址,MAC,委托终端,前置ID,会话ID,营业部
327,138411,？？？？？？？？′？？？,86736,000000005009,SHFE,ni2209,ni2209,    卖,平今,164950,1,撤单,164650.0,0,1,0,22:00:18,22:00:18,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
326,138411,？？？？？？？？′？？？,86725,000000004993,SHFE,ni2209,ni2209,    卖,平今,164980,1,撤单,164650.0,0,1,0,22:00:17,22:00:17,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
325,138411,？？？？？？？？′？？？,86601,000000004977,SHFE,ni2209,ni2209,    卖,平今,165050,1,撤单,164650.0,0,1,0,22:00:12,22:00:12,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
324,138411,？？？？？？？？′？？？,86586,000000004961,SHFE,ni2209,ni2209,    卖,平今,165030,1,撤单,164650.0,0,1,0,22:00:11,22:00:11,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
323,138411,？？？？？？？？′？？？,86557,000000004945,SHFE,ni2209,ni2209,    卖,平今,165040,1,撤单,164650.0,0,1,0,22:00:10,22:00:10,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
322,138411,？？？？？？？？′？？？,86495,000000004929,SHFE,ni2209,ni2209,    卖,平今,165040,1,撤单,164650.0,0,1,0,22:00:08,22:00:08,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
321,138411,？？？？？？？？′？？？,86426,000000004913,SHFE,ni2209,ni2209,    卖,平今,164990,1,撤单,164650.0,0,1,0,22:00:06,22:00:06,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
320,138411,？？？？？？？？′？？？,86389,000000004897,SHFE,ni2209,ni2209,    卖,平今,165000,1,撤单,164650.0,0,1,0,22:00:05,22:00:05,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
319,138411,？？？？？？？？′？？？,86299,000000004881,SHFE,ni2209,ni2209,    卖,平今,164930,1,撤单,164650.0,0,1,0,22:00:03,22:00:03,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
318,138411,？？？？？？？？′？？？,86274,000000004865,SHFE,ni2209,ni2209,    卖,平今,164900,1,撤单,164650.0,0,1,0,22:00:03,22:00:03,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
317,138411,？？？？？？？？′？？？,86237,000000004849,SHFE,ni2209,ni2209,    卖,平今,164860,1,撤单,164650.0,0,1,0,22:00:02,22:00:02,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
316,138411,？？？？？？？？′？？？,86040,000000004833,SHFE,ni2209,ni2209,    卖,平今,164810,1,撤单,164650.0,0,1,0,21:59:59,22:00:00,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
315,138411,？？？？？？？？′？？？,86039,000000004817,SHFE,ni2209,ni2209,    卖,平今,164840,1,撤单,164650.0,0,1,0,21:59:59,21:59:59,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
314,138411,？？？？？？？？′？？？,86026,000000004809,SHFE,ni2208,ni2208,买,平今,169610,1,全部成交,169610.0,1,0,0,21:59:59,,21:59:59,20220701 21:59:59,--,670.00,670.00,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
313,138411,？？？？？？？？′？？？,86020,000000004801,SHFE,ni2209,ni2209,    卖,平今,164840,1,全部成交,164840.0,1,0,0,21:59:59,,21:59:59,20220701 21:59:59,--,-590.00,-590.00,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
312,138411,？？？？？？？？′？？？,85994,000000004785,SHFE,ni2209,ni2209,    卖,平今,164900,1,撤单,164840.0,0,1,0,21:59:58,21:59:58,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
311,138411,？？？？？？？？′？？？,85992,000000004769,SHFE,ni2209,ni2209,    卖,平今,164780,1,撤单,164840.0,0,1,0,21:59:58,21:59:57,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
310,138411,？？？？？？？？′？？？,85787,000000004753,SHFE,ni2209,ni2209,    卖,平今,164710,1,撤单,164840.0,0,1,0,21:59:50,21:59:50,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
309,138411,？？？？？？？？′？？？,85510,000000004737,SHFE,ni2209,ni2209,    卖,平今,164910,1,撤单,164840.0,0,1,0,21:59:41,21:59:42,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
308,138411,？？？？？？？？′？？？,85379,000000004721,SHFE,ni2209,ni2209,    卖,平今,164940,1,撤单,164840.0,0,1,0,21:59:36,21:59:40,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
307,138411,？？？？？？？？′？？？,85355,000000004705,SHFE,ni2209,ni2209,    卖,平今,164970,1,撤单,164840.0,0,1,0,21:59:35,21:59:36,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
306,138411,？？？？？？？？′？？？,85353,000000004689,SHFE,ni2209,ni2209,    卖,平今,164960,1,撤单,164840.0,0,1,0,21:59:35,21:59:35,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
305,138411,？？？？？？？？′？？？,85333,000000004673,SHFE,ni2209,ni2209,    卖,平今,164980,1,撤单,164840.0,0,1,0,21:59:34,21:59:34,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
304,138411,？？？？？？？？′？？？,85331,000000004657,SHFE,ni2209,ni2209,    卖,平今,164960,1,撤单,164840.0,0,1,0,21:59:34,21:59:34,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
303,138411,？？？？？？？？′？？？,85310,000000004641,SHFE,ni2209,ni2209,    卖,平今,164980,1,撤单,164840.0,0,1,0,21:59:33,21:59:33,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
302,138411,？？？？？？？？′？？？,85309,000000004625,SHFE,ni2209,ni2209,    卖,平今,164960,1,撤单,164840.0,0,1,0,21:59:33,21:59:33,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
301,138411,？？？？？？？？′？？？,85275,000000004609,SHFE,ni2209,ni2209,    卖,平今,164980,1,撤单,164840.0,0,1,0,21:59:32,21:59:32,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
300,138411,？？？？？？？？′？？？,85237,000000004593,SHFE,ni2209,ni2209,    卖,平今,164980,1,撤单,164840.0,0,1,0,21:59:30,21:59:30,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
299,138411,？？？？？？？？′？？？,84821,000000004577,SHFE,ni2209,ni2209,    卖,平今,165130,1,撤单,164840.0,0,1,0,21:59:16,21:59:17,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
298,138411,？？？？？？？？′？？？,84794,000000004561,SHFE,ni2209,ni2209,    卖,平今,165150,1,撤单,164840.0,0,1,0,21:59:16,21:59:16,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
297,138411,？？？？？？？？′？？？,84261,000000004545,SHFE,ni2209,ni2209,    卖,平今,165120,1,撤单,164840.0,0,1,0,21:58:59,21:58:59,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
296,138411,？？？？？？？？′？？？,84172,000000004529,SHFE,ni2209,ni2209,    卖,平今,165140,1,撤单,164840.0,0,1,0,21:58:55,21:58:55,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
295,138411,？？？？？？？？′？？？,84116,000000004513,SHFE,ni2209,ni2209,    卖,平今,165150,1,撤单,164840.0,0,1,0,21:58:53,21:58:53,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
294,138411,？？？？？？？？′？？？,84105,000000004497,SHFE,ni2209,ni2209,    卖,平今,165180,1,撤单,164840.0,0,1,0,21:58:52,21:58:52,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
293,138411,？？？？？？？？′？？？,84092,000000004481,SHFE,ni2209,ni2209,    卖,平今,165170,1,撤单,164840.0,0,1,0,21:58:52,21:58:52,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
292,138411,？？？？？？？？′？？？,83036,000000004465,SHFE,ni2209,ni2209,    卖,平今,165590,1,撤单,164840.0,0,1,0,21:58:05,21:58:06,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
291,138411,？？？？？？？？′？？？,81839,000000004449,SHFE,ni2209,ni2209,    卖,平今,165240,1,撤单,164840.0,0,1,0,21:57:24,21:57:25,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
290,138411,？？？？？？？？′？？？,81738,000000004433,SHFE,ni2209,ni2209,    卖,平今,165290,1,撤单,164840.0,0,1,0,21:57:21,21:57:22,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
289,138411,？？？？？？？？′？？？,81568,000000004417,SHFE,ni2209,ni2209,    卖,平今,165150,1,撤单,164840.0,0,1,0,21:57:12,21:57:13,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
288,138411,？？？？？？？？′？？？,81502,000000004401,SHFE,ni2209,ni2209,    卖,平今,165140,1,撤单,164840.0,0,1,0,21:57:09,21:57:09,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
287,138411,？？？？？？？？′？？？,81486,000000004385,SHFE,ni2209,ni2209,    卖,平今,165190,1,撤单,164840.0,0,1,0,21:57:08,21:57:09,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
286,138411,？？？？？？？？′？？？,81469,000000004369,SHFE,ni2209,ni2209,    卖,平今,165150,1,撤单,164840.0,0,1,0,21:57:07,21:57:08,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
285,138411,？？？？？？？？′？？？,81432,000000004353,SHFE,ni2209,ni2209,    卖,平今,165180,1,撤单,164840.0,0,1,0,21:57:06,21:57:07,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
284,138411,？？？？？？？？′？？？,81405,000000004337,SHFE,ni2209,ni2209,    卖,平今,165200,1,撤单,164840.0,0,1,0,21:57:05,21:57:06,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
283,138411,？？？？？？？？′？？？,81214,000000004321,SHFE,ni2209,ni2209,    卖,平今,165210,1,撤单,164840.0,0,1,0,21:57:00,21:57:00,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
282,138411,？？？？？？？？′？？？,81203,000000004305,SHFE,ni2209,ni2209,    卖,平今,165190,1,撤单,164840.0,0,1,0,21:56:59,21:56:59,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
281,138411,？？？？？？？？′？？？,81129,000000004289,SHFE,ni2209,ni2209,    卖,平今,165240,1,撤单,164840.0,0,1,0,21:56:53,21:56:54,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
280,138411,？？？？？？？？′？？？,81114,000000004273,SHFE,ni2209,ni2209,    卖,平今,165290,1,撤单,164840.0,0,1,0,21:56:52,21:56:53,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
279,138411,？？？？？？？？′？？？,81059,000000004257,SHFE,ni2209,ni2209,    卖,平今,165100,1,撤单,164840.0,0,1,0,21:56:49,21:56:49,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
278,138411,？？？？？？？？′？？？,81046,000000004241,SHFE,ni2209,ni2209,    卖,平今,165130,1,撤单,164840.0,0,1,0,21:56:49,21:56:49,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
277,138411,？？？？？？？？′？？？,80991,000000004225,SHFE,ni2209,ni2209,    卖,平今,165300,1,撤单,164840.0,0,1,0,21:56:46,21:56:46,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
276,138411,？？？？？？？？′？？？,80972,000000004209,SHFE,ni2209,ni2209,    卖,平今,165310,1,撤单,164840.0,0,1,0,21:56:45,21:56:46,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
275,138411,？？？？？？？？′？？？,80952,000000004193,SHFE,ni2209,ni2209,    卖,平今,165320,1,撤单,164840.0,0,1,0,21:56:45,21:56:45,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
274,138411,？？？？？？？？′？？？,80817,000000004177,SHFE,ni2209,ni2209,    卖,平今,165340,1,撤单,164840.0,0,1,0,21:56:39,21:56:39,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
273,138411,？？？？？？？？′？？？,80793,000000004161,SHFE,ni2209,ni2209,    卖,平今,165380,1,撤单,164840.0,0,1,0,21:56:38,21:56:38,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
272,138411,？？？？？？？？′？？？,80751,000000004145,SHFE,ni2209,ni2209,    卖,平今,165360,1,撤单,164840.0,0,1,0,21:56:36,21:56:36,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
271,138411,？？？？？？？？′？？？,80748,000000004129,SHFE,ni2209,ni2209,    卖,平今,165330,1,撤单,164840.0,0,1,0,21:56:36,21:56:36,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
270,138411,？？？？？？？？′？？？,80568,000000004113,SHFE,ni2209,ni2209,    卖,平今,165470,1,撤单,164840.0,0,1,0,21:56:26,21:56:26,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
269,138411,？？？？？？？？′？？？,80475,000000004097,SHFE,ni2209,ni2209,    卖,平今,165480,1,撤单,164840.0,0,1,0,21:56:22,21:56:22,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
268,138411,？？？？？？？？′？？？,79820,000000004081,SHFE,ni2209,ni2209,    卖,平今,165490,1,撤单,164840.0,0,1,0,21:55:51,21:55:52,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
267,138411,？？？？？？？？′？？？,79638,000000004065,SHFE,ni2209,ni2209,    卖,平今,165520,1,撤单,164840.0,0,1,0,21:55:41,21:55:41,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
266,138411,？？？？？？？？′？？？,79637,000000004049,SHFE,ni2209,ni2209,    卖,平今,165510,1,撤单,164840.0,0,1,0,21:55:41,21:55:41,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
265,138411,？？？？？？？？′？？？,77078,000000004033,SHFE,ni2209,ni2209,    卖,平今,165440,1,撤单,164840.0,0,1,0,21:53:46,21:53:47,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
264,138411,？？？？？？？？′？？？,77045,000000004017,SHFE,ni2209,ni2209,    卖,平今,165440,1,撤单,164840.0,0,1,0,21:53:45,21:53:46,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
263,138411,？？？？？？？？′？？？,74578,000000004001,SHFE,ni2209,ni2209,    卖,平今,165950,1,撤单,164840.0,0,1,0,21:51:43,21:51:43,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
262,138411,？？？？？？？？′？？？,74507,000000003985,SHFE,ni2209,ni2209,    卖,平今,165870,1,撤单,164840.0,0,1,0,21:51:39,21:51:39,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
261,138411,？？？？？？？？′？？？,73614,000000003969,SHFE,ni2209,ni2209,    卖,平今,166100,1,撤单,164840.0,0,1,0,21:50:55,21:50:56,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
260,138411,？？？？？？？？′？？？,73592,000000003953,SHFE,ni2209,ni2209,    卖,平今,166110,1,撤单,164840.0,0,1,0,21:50:54,21:50:55,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
259,138411,？？？？？？？？′？？？,73585,000000003937,SHFE,ni2209,ni2209,    卖,平今,166130,1,撤单,164840.0,0,1,0,21:50:53,21:50:54,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
258,138411,？？？？？？？？′？？？,73288,000000003921,SHFE,ni2209,ni2209,    卖,平今,166110,1,撤单,164840.0,0,1,0,21:50:34,21:50:41,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
257,138411,？？？？？？？？′？？？,73221,000000003905,SHFE,ni2209,ni2209,    卖,平今,166130,1,撤单,164840.0,0,1,0,21:50:30,21:50:30,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
256,138411,？？？？？？？？′？？？,73204,000000003889,SHFE,ni2209,ni2209,    卖,平今,166150,1,撤单,164840.0,0,1,0,21:50:29,21:50:29,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
255,138411,？？？？？？？？′？？？,73185,000000003873,SHFE,ni2209,ni2209,    卖,平今,166210,1,撤单,164840.0,0,1,0,21:50:28,21:50:28,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
254,138411,？？？？？？？？′？？？,73096,000000003857,SHFE,ni2209,ni2209,    卖,平今,166180,1,撤单,164840.0,0,1,0,21:50:23,21:50:24,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
253,138411,？？？？？？？？′？？？,72998,000000003841,SHFE,ni2209,ni2209,    卖,平今,166390,1,撤单,164840.0,0,1,0,21:50:18,21:50:18,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
252,138411,？？？？？？？？′？？？,72869,000000003825,SHFE,ni2209,ni2209,    卖,平今,166370,1,撤单,164840.0,0,1,0,21:50:10,21:50:10,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
251,138411,？？？？？？？？′？？？,72637,000000003809,SHFE,ni2209,ni2209,    卖,平今,166230,1,撤单,164840.0,0,1,0,21:50:02,21:50:02,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
250,138411,？？？？？？？？′？？？,72374,000000003793,SHFE,ni2209,ni2209,    卖,平今,166010,1,撤单,164840.0,0,1,0,21:49:52,21:49:51,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
249,138411,？？？？？？？？′？？？,72239,000000003777,SHFE,ni2209,ni2209,    卖,平今,165940,1,撤单,164840.0,0,1,0,21:49:44,21:49:44,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
248,138411,？？？？？？？？′？？？,72146,000000003761,SHFE,ni2209,ni2209,    卖,平今,165950,1,撤单,164840.0,0,1,0,21:49:39,21:49:39,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
247,138411,？？？？？？？？′？？？,72145,000000003745,SHFE,ni2209,ni2209,    卖,平今,165940,1,撤单,164840.0,0,1,0,21:49:39,21:49:39,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
246,138411,？？？？？？？？′？？？,72078,000000003729,SHFE,ni2209,ni2209,    卖,平今,166020,1,撤单,164840.0,0,1,0,21:49:35,21:49:35,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
245,138411,？？？？？？？？′？？？,72056,000000003713,SHFE,ni2209,ni2209,    卖,平今,166070,1,撤单,164840.0,0,1,0,21:49:34,21:49:34,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
244,138411,？？？？？？？？′？？？,71997,000000003697,SHFE,ni2209,ni2209,    卖,平今,166270,1,撤单,164840.0,0,1,0,21:49:31,21:49:31,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
