"序号","投资者","用户描述","合约","买卖","开平","状态","委托价格","成交均价","总手数","未成交","已成交","投保","有效期","报单时间","强平原因","详细状态","终端产品","单号","合约名","交易所","交易单元","本地单号","品种",
"1584","""138411""","138411","ni2209","　卖","平今","已撤单","161190","-","1","1","0","投机","当日有效","23:50:53","非强平","已撤单","InfiniV8_1","      167981","沪镍2209","上期所","-1","000000024625|-290971658|3","ni",
"1583","""138411""","138411","ni2209","　卖","开仓","已撤单","161190","-","1","1","0","投机","当日有效","23:50:53","非强平","已撤单","InfiniV8_1","      167980","沪镍2209","上期所","-1","000000024609|-290971658|3","ni",
"1582","""138411""","138411","ni2209","　卖","平今","已撤单","160980","-","1","1","0","投机","当日有效","23:50:52","非强平","已撤单","InfiniV8_1","      167965","沪镍2209","上期所","-1","000000024601|-290971658|3","ni",
"1581","""138411""","138411","ni2209","　卖","平今","已撤单","160940","-","1","1","0","投机","当日有效","23:50:45","非强平","已撤单","InfiniV8_1","      167877","沪镍2209","上期所","-1","000000024585|-290971658|3","ni",
"1580","""138411""","138411","ni2208","　卖","开仓","全部成交","166250","166250.0","1","0","1","投机","当日有效","23:50:09","非强平","全部成交报单已提交","InfiniV8_1","      167498","沪镍2208","上期所","-1","000000024577|-290971658|3","ni",
"1579","""138411""","138411","ni2209","买　","开仓","全部成交","160950","160950.0","1","0","1","投机","当日有效","23:50:09","非强平","全部成交报单已提交","InfiniV8_1","      167497","沪镍2209","上期所","-1","000000024569|-290971658|3","ni",
"1578","""138411""","138411","ni2209","买　","开仓","已撤单","160930","-","1","1","0","投机","当日有效","23:50:09","非强平","已撤单","InfiniV8_1","      167492","沪镍2209","上期所","-1","000000024553|-290971658|3","ni",
"1577","""138411""","138411","ni2209","买　","开仓","已撤单","160900","-","1","1","0","投机","当日有效","23:50:08","非强平","已撤单","InfiniV8_1","      167479","沪镍2209","上期所","-1","000000024537|-290971658|3","ni",
"1576","""138411""","138411","ni2209","买　","开仓","已撤单","160950","-","1","1","0","投机","当日有效","23:50:00","非强平","已撤单","InfiniV8_1","      167400","沪镍2209","上期所","-1","000000024521|-290971658|3","ni",
"1575","""138411""","138411","ni2209","买　","开仓","已撤单","160890","-","1","1","0","投机","当日有效","23:50:00","非强平","已撤单","InfiniV8_1","      167392","沪镍2209","上期所","-1","000000024505|-290971658|3","ni",
"1574","""138411""","138411","ni2208","　卖","开仓","全部成交","166300","166300.0","1","0","1","投机","当日有效","23:49:59","非强平","全部成交报单已提交","InfiniV8_1","      167383","沪镍2208","上期所","-1","000000024497|-290971658|3","ni",
"1573","""138411""","138411","ni2208","　卖","开仓","全部成交","166300","166300.0","1","0","1","投机","当日有效","23:49:59","非强平","全部成交报单已提交","InfiniV8_1","      167382","沪镍2208","上期所","-1","000000024489|-290971658|3","ni",
"1572","""138411""","138411","ni2209","买　","开仓","全部成交","161050","161050.0","1","0","1","投机","当日有效","23:49:59","非强平","全部成交报单已提交","InfiniV8_1","      167381","沪镍2209","上期所","-1","000000024481|-290971658|3","ni",
"1571","""138411""","138411","ni2209","买　","开仓","全部成交","161050","161050.0","1","0","1","投机","当日有效","23:49:59","非强平","全部成交报单已提交","InfiniV8_1","      167380","沪镍2209","上期所","-1","000000024473|-290971658|3","ni",
"1570","""138411""","138411","ni2209","买　","开仓","已撤单","160970","-","1","1","0","投机","当日有效","23:49:55","非强平","已撤单","InfiniV8_1","      167361","沪镍2209","上期所","-1","000000024449|-290971658|3","ni",
"1569","""138411""","138411","ni2209","买　","开仓","已撤单","160970","-","1","1","0","投机","当日有效","23:49:55","非强平","已撤单","InfiniV8_1","      167360","沪镍2209","上期所","-1","000000024441|-290971658|3","ni",
"1568","""138411""","138411","ni2209","买　","开仓","已撤单","160940","-","1","1","0","投机","当日有效","23:49:54","非强平","已撤单","InfiniV8_1","      167355","沪镍2209","上期所","-1","000000024417|-290971658|3","ni",
"1567","""138411""","138411","ni2209","买　","开仓","已撤单","160940","-","1","1","0","投机","当日有效","23:49:54","非强平","已撤单","InfiniV8_1","      167354","沪镍2209","上期所","-1","000000024409|-290971658|3","ni",
"1566","""138411""","138411","ni2209","买　","开仓","已撤单","160920","-","1","1","0","投机","当日有效","23:49:52","非强平","已撤单","InfiniV8_1","      167341","沪镍2209","上期所","-1","000000024385|-290971658|3","ni",
"1565","""138411""","138411","ni2209","买　","开仓","已撤单","160920","-","1","1","0","投机","当日有效","23:49:52","非强平","已撤单","InfiniV8_1","      167340","沪镍2209","上期所","-1","000000024377|-290971658|3","ni",
"1564","""138411""","138411","ni2209","买　","开仓","已撤单","160900","-","1","1","0","投机","当日有效","23:49:51","非强平","已撤单","InfiniV8_1","      167337","沪镍2209","上期所","-1","000000024353|-290971658|3","ni",
"1563","""138411""","138411","ni2209","买　","开仓","已撤单","160900","-","1","1","0","投机","当日有效","23:49:51","非强平","已撤单","InfiniV8_1","      167336","沪镍2209","上期所","-1","000000024345|-290971658|3","ni",
"1562","""138411""","138411","ni2209","买　","开仓","已撤单","160890","-","1","1","0","投机","当日有效","23:49:50","非强平","已撤单","InfiniV8_1","      167329","沪镍2209","上期所","-1","000000024321|-290971658|3","ni",
"1561","""138411""","138411","ni2209","买　","开仓","已撤单","160890","-","1","1","0","投机","当日有效","23:49:50","非强平","已撤单","InfiniV8_1","      167328","沪镍2209","上期所","-1","000000024313|-290971658|3","ni",
"1560","""138411""","138411","ni2209","买　","开仓","已撤单","160820","-","1","1","0","投机","当日有效","23:49:50","非强平","已撤单","InfiniV8_1","      167321","沪镍2209","上期所","-1","000000024289|-290971658|3","ni",
"1559","""138411""","138411","ni2209","买　","开仓","已撤单","160820","-","1","1","0","投机","当日有效","23:49:50","非强平","已撤单","InfiniV8_1","      167320","沪镍2209","上期所","-1","000000024281|-290971658|3","ni",
"1558","""138411""","138411","ni2209","买　","开仓","已撤单","160690","-","1","1","0","投机","当日有效","23:49:49","非强平","已撤单","InfiniV8_1","      167308","沪镍2209","上期所","-1","000000024257|-290971658|3","ni",
"1557","""138411""","138411","ni2209","买　","开仓","已撤单","160690","-","1","1","0","投机","当日有效","23:49:49","非强平","已撤单","InfiniV8_1","      167307","沪镍2209","上期所","-1","000000024249|-290971658|3","ni",
"1556","""138411""","138411","ni2209","买　","开仓","已撤单","160880","-","1","1","0","投机","当日有效","23:49:40","非强平","已撤单","InfiniV8_1","      167264","沪镍2209","上期所","-1","000000024225|-290971658|3","ni",
"1555","""138411""","138411","ni2209","买　","开仓","已撤单","160880","-","1","1","0","投机","当日有效","23:49:40","非强平","已撤单","InfiniV8_1","      167263","沪镍2209","上期所","-1","000000024217|-290971658|3","ni",
"1554","""138411""","138411","ni2209","买　","开仓","已撤单","160880","-","1","1","0","投机","当日有效","23:49:38","非强平","已撤单","InfiniV8_1","      167249","沪镍2209","上期所","-1","000000024193|-290971658|3","ni",
"1553","""138411""","138411","ni2209","买　","开仓","已撤单","160880","-","1","1","0","投机","当日有效","23:49:38","非强平","已撤单","InfiniV8_1","      167248","沪镍2209","上期所","-1","000000024185|-290971658|3","ni",
"1552","""138411""","138411","ni2209","买　","开仓","已撤单","160870","-","1","1","0","投机","当日有效","23:49:34","非强平","已撤单","InfiniV8_1","      167225","沪镍2209","上期所","-1","000000024161|-290971658|3","ni",
"1551","""138411""","138411","ni2209","买　","开仓","已撤单","160870","-","1","1","0","投机","当日有效","23:49:34","非强平","已撤单","InfiniV8_1","      167224","沪镍2209","上期所","-1","000000024153|-290971658|3","ni",
"1550","""138411""","138411","ni2209","买　","开仓","已撤单","160850","-","1","1","0","投机","当日有效","23:49:32","非强平","已撤单","InfiniV8_1","      167217","沪镍2209","上期所","-1","000000024129|-290971658|3","ni",
"1549","""138411""","138411","ni2209","买　","开仓","已撤单","160850","-","1","1","0","投机","当日有效","23:49:32","非强平","已撤单","InfiniV8_1","      167216","沪镍2209","上期所","-1","000000024121|-290971658|3","ni",
"1548","""138411""","138411","ni2209","买　","开仓","已撤单","160830","-","1","1","0","投机","当日有效","23:49:31","非强平","已撤单","InfiniV8_1","      167211","沪镍2209","上期所","-1","000000024097|-290971658|3","ni",
"1547","""138411""","138411","ni2209","买　","开仓","已撤单","160830","-","1","1","0","投机","当日有效","23:49:31","非强平","已撤单","InfiniV8_1","      167210","沪镍2209","上期所","-1","000000024089|-290971658|3","ni",
"1546","""138411""","138411","ni2209","买　","开仓","已撤单","160790","-","1","1","0","投机","当日有效","23:49:30","非强平","已撤单","InfiniV8_1","      167204","沪镍2209","上期所","-1","000000024065|-290971658|3","ni",
"1545","""138411""","138411","ni2209","买　","开仓","已撤单","160790","-","1","1","0","投机","当日有效","23:49:30","非强平","已撤单","InfiniV8_1","      167203","沪镍2209","上期所","-1","000000024057|-290971658|3","ni",
"1544","""138411""","138411","ni2209","买　","开仓","已撤单","160730","-","1","1","0","投机","当日有效","23:49:29","非强平","已撤单","InfiniV8_1","      167198","沪镍2209","上期所","-1","000000024033|-290971658|3","ni",
"1543","""138411""","138411","ni2209","买　","开仓","已撤单","160730","-","1","1","0","投机","当日有效","23:49:29","非强平","已撤单","InfiniV8_1","      167197","沪镍2209","上期所","-1","000000024025|-290971658|3","ni",
"1542","""138411""","138411","ni2209","买　","开仓","已撤单","160710","-","1","1","0","投机","当日有效","23:49:29","非强平","已撤单","InfiniV8_1","      167193","沪镍2209","上期所","-1","000000024001|-290971658|3","ni",
"1541","""138411""","138411","ni2209","买　","开仓","已撤单","160710","-","1","1","0","投机","当日有效","23:49:29","非强平","已撤单","InfiniV8_1","      167192","沪镍2209","上期所","-1","000000023993|-290971658|3","ni",
"1540","""138411""","138411","ni2209","买　","开仓","已撤单","160530","-","1","1","0","投机","当日有效","23:49:28","非强平","已撤单","InfiniV8_1","      167189","沪镍2209","上期所","-1","000000023969|-290971658|3","ni",
"1539","""138411""","138411","ni2209","买　","开仓","已撤单","160530","-","1","1","0","投机","当日有效","23:49:28","非强平","已撤单","InfiniV8_1","      167188","沪镍2209","上期所","-1","000000023961|-290971658|3","ni",
"1538","""138411""","138411","ni2209","买　","开仓","已撤单","160860","-","1","1","0","投机","当日有效","23:49:25","非强平","已撤单","InfiniV8_1","      167175","沪镍2209","上期所","-1","000000023937|-290971658|3","ni",
"1537","""138411""","138411","ni2209","买　","开仓","已撤单","160860","-","1","1","0","投机","当日有效","23:49:25","非强平","已撤单","InfiniV8_1","      167174","沪镍2209","上期所","-1","000000023929|-290971658|3","ni",
"1536","""138411""","138411","ni2209","买　","开仓","已撤单","160840","-","1","1","0","投机","当日有效","23:49:24","非强平","已撤单","InfiniV8_1","      167169","沪镍2209","上期所","-1","000000023905|-290971658|3","ni",
"1535","""138411""","138411","ni2209","买　","开仓","已撤单","160840","-","1","1","0","投机","当日有效","23:49:24","非强平","已撤单","InfiniV8_1","      167168","沪镍2209","上期所","-1","000000023897|-290971658|3","ni",
"1534","""138411""","138411","ni2209","买　","开仓","已撤单","160820","-","1","1","0","投机","当日有效","23:49:24","非强平","已撤单","InfiniV8_1","      167167","沪镍2209","上期所","-1","000000023873|-290971658|3","ni",
"1533","""138411""","138411","ni2209","买　","开仓","已撤单","160820","-","1","1","0","投机","当日有效","23:49:24","非强平","已撤单","InfiniV8_1","      167166","沪镍2209","上期所","-1","000000023865|-290971658|3","ni",
"1532","""138411""","138411","ni2209","买　","开仓","已撤单","160800","-","1","1","0","投机","当日有效","23:49:20","非强平","已撤单","InfiniV8_1","      167153","沪镍2209","上期所","-1","000000023841|-290971658|3","ni",
